date,yahoo_ticker,raw_ticker,adj_close,ret,mom_12_2
2013-11-01,AAV.TO,AAV-T,4.309999942779541,0.016509475339645308,0.20000002889922208
2013-12-01,AAV.TO,AAV-T,4.610000133514404,0.06960561362360296,0.324999908730389
2014-01-01,AAV.TO,AAV-T,4.53000020980835,-0.01735356212344996,0.496527698442895
2014-02-01,AAV.TO,AAV-T,4.550000190734863,0.004415006622562556,0.4406250202562656
2014-03-01,AAV.TO,AAV-T,5.460000038146973,0.19999995808025162,0.20478729289843
2014-04-01,AAV.TO,AAV-T,6.940000057220459,0.2710622726617731,0.14035092227058388
2014-05-01,AAV.TO,AAV-T,6.519999980926514,-0.060518742482858046,0.2133333418104384
2014-06-01,AAV.TO,AAV-T,7.170000076293945,0.09969326645228982,0.6722891319851902
2014-07-01,AAV.TO,AAV-T,5.829999923706055,-0.18688983798177516,0.7574123757106608
2014-08-01,AAV.TO,AAV-T,6.71999979019165,0.15265864118911243,0.872062720397127
2014-09-01,AAV.TO,AAV-T,5.690000057220459,-0.15327377457281388,0.4722221887740492
2014-10-01,AAV.TO,AAV-T,4.829999923706055,-0.15114237695359722,0.584905696449947
2014-11-01,AAV.TO,AAV-T,5.110000133514404,0.05797105884703746,0.32018564565245655
2014-12-01,AAV.TO,AAV-T,5.559999942779541,0.0880625826824879,0.047722295839487394
2015-01-01,AAV.TO,AAV-T,5.329999923706055,-0.041366910331028794,0.12803529731637542
2015-02-01,AAV.TO,AAV-T,6.489999771118164,0.21763599700120406,0.2219779581770862
2015-03-01,AAV.TO,AAV-T,6.820000171661377,0.05084752113733226,-0.023809544603050514
2015-04-01,AAV.TO,AAV-T,7.46999979019165,0.09530785955565912,-0.06484153924957237
2015-05-01,AAV.TO,AAV-T,7.539999961853027,0.009370839843033218,0.046012299327067296
2015-06-01,AAV.TO,AAV-T,7.900000095367432,0.047745376039223686,0.0418409638361914
2015-07-01,AAV.TO,AAV-T,7.139999866485596,-0.09620255945661327,0.2933104735033938
2015-08-01,AAV.TO,AAV-T,7.329999923706055,0.026610652769378795,0.17559528899064558
2015-09-01,AAV.TO,AAV-T,6.96999979019165,-0.04911325201384009,0.2548330043380449
2015-10-01,AAV.TO,AAV-T,7.269999980926514,0.04304163554739704,0.5175983518612051
2015-11-01,AAV.TO,AAV-T,7.039999961853027,-0.03163686653052433,0.36399209551449285
2015-12-01,AAV.TO,AAV-T,7.03000020980835,-0.0014204193322248093,0.3075539668606748
2016-01-01,AAV.TO,AAV-T,7.650000095367432,0.08819343770346544,0.32082552769681394
2016-02-01,AAV.TO,AAV-T,6.880000114440918,-0.10065359102319471,0.08320500119172558
2016-03-01,AAV.TO,AAV-T,7.130000114440918,0.036337208697897694,0.12170086551535442
2016-04-01,AAV.TO,AAV-T,7.190000057220459,0.008415139104699154,-0.0789825558663898
2016-05-01,AAV.TO,AAV-T,7.710000038146973,0.0723226671471735,-0.054376637862919575
2016-06-01,AAV.TO,AAV-T,7.21999979019165,-0.06355385804551683,-0.0898734214653133
2016-07-01,AAV.TO,AAV-T,8.260000228881836,0.14404438627588645,0.07983195830813639
2016-08-01,AAV.TO,AAV-T,8.949999809265137,0.0835350558430561,-0.015006839653388226
2016-09-01,AAV.TO,AAV-T,9.199999809265137,0.027932961489138597,0.18507897812357244
2016-10-01,AAV.TO,AAV-T,9.050000190734863,-0.01630430670000793,0.23108663449054334
2016-11-01,AAV.TO,AAV-T,9.739999771118164,0.07624304594929221,0.30681816180629173
2016-12-01,AAV.TO,AAV-T,9.119999885559082,-0.06365502054708005,0.28733996026176256
2017-01-01,AAV.TO,AAV-T,8.390000343322754,-0.08004381046015518,0.2732025685877262
2017-02-01,AAV.TO,AAV-T,8.0,-0.046483948434297595,0.32558135666545573
2017-03-01,AAV.TO,AAV-T,8.779999732971191,0.09749996662139893,0.17671812183142377
2017-04-01,AAV.TO,AAV-T,8.59000015258789,-0.021640043981983603,0.11265645846081873
2017-05-01,AAV.TO,AAV-T,8.510000228881836,-0.00931314578404907,0.13878076388199134
2017-06-01,AAV.TO,AAV-T,8.770000457763672,0.03055231749576559,0.18975074822818994
2017-07-01,AAV.TO,AAV-T,8.569999694824219,-0.022805102907651698,0.030266342986995598
2017-08-01,AAV.TO,AAV-T,7.960000038146973,-0.07117849222861117,-0.020111659814241234
2017-09-01,AAV.TO,AAV-T,7.820000171661377,-0.01758792284103894,-0.06847827472849044
2017-10-01,AAV.TO,AAV-T,6.829999923706055,-0.12659849440195015,-0.12044200327242005
2017-11-01,AAV.TO,AAV-T,6.03000020980835,-0.11713026688638872,-0.19712522018225553
2017-12-01,AAV.TO,AAV-T,5.400000095367432,-0.10447762728368815,-0.2510964901961338
2018-01-01,AAV.TO,AAV-T,3.950000047683716,-0.26851852260662856,-0.2812872511253982
2018-02-01,AAV.TO,AAV-T,3.630000114440918,-0.08101264034931999,-0.32499998807907104
2018-03-01,AAV.TO,AAV-T,3.809999942779541,0.049586728006576486,-0.5501138761029303
2018-04-01,AAV.TO,AAV-T,4.090000152587891,0.07349086981982444,-0.5774155937183172
2018-05-01,AAV.TO,AAV-T,3.869999885559082,-0.0537897943327964,-0.5522914406219526
2018-06-01,AAV.TO,AAV-T,4.110000133514404,0.06201556978099254,-0.5336374071717175
2018-07-01,AAV.TO,AAV-T,4.5,0.09489047538110706,-0.5484247347294147
2018-08-01,AAV.TO,AAV-T,3.880000114440918,-0.13777775234646272,-0.4836683274098098
2018-09-01,AAV.TO,AAV-T,3.5999999046325684,-0.07216500039941254,-0.42455244229950384
2018-10-01,AAV.TO,AAV-T,2.950000047683716,-0.18055552060221358,-0.4319179856834354
2018-11-01,AAV.TO,AAV-T,2.380000114440918,-0.1932203132302832,-0.4029851112149486
2018-12-01,AAV.TO,AAV-T,1.9800000190734863,-0.1680672588796892,-0.4537037045213257
2019-01-01,AAV.TO,AAV-T,2.049999952316284,0.03535350129721371,-0.3974683327316534
2019-02-01,AAV.TO,AAV-T,2.240000009536743,0.09268295689752515,-0.45454546648728134
2019-03-01,AAV.TO,AAV-T,2.200000047683716,-0.017857125751218117,-0.46194226165244223
2019-04-01,AAV.TO,AAV-T,2.2200000286102295,0.009090900224102638,-0.45232275648708364
2019-05-01,AAV.TO,AAV-T,1.75,-0.2117117218707696,-0.43152451867168684
2019-06-01,AAV.TO,AAV-T,1.6299999952316284,-0.06857143129621235,-0.45985402518419427
2019-07-01,AAV.TO,AAV-T,1.8899999856948853,0.15950919706985034,-0.6111111111111112
2019-08-01,AAV.TO,AAV-T,1.4800000190734863,-0.21693120091249984,-0.5798969208364313
2019-09-01,AAV.TO,AAV-T,2.1500000953674316,0.45270274841846336,-0.4749999900658922
2019-10-01,AAV.TO,AAV-T,1.899999976158142,-0.11627912005583652,-0.4983050863895564
2019-11-01,AAV.TO,AAV-T,2.440000057220459,0.28421057254653936,-0.096638658829441
2019-12-01,AAV.TO,AAV-T,2.75,0.12704915389743032,-0.04040406168924138
2020-01-01,AAV.TO,AAV-T,2.2100000381469727,-0.1963636224920099,0.1902439580369335
2020-02-01,AAV.TO,AAV-T,2.0199999809265137,-0.08597287508635931,0.22767856620176108
2020-03-01,AAV.TO,AAV-T,1.4299999475479126,-0.2920792272027576,0.004545450112051208
2020-04-01,AAV.TO,AAV-T,2.259999990463257,0.5804196317199759,-0.09009011040820591
2020-05-01,AAV.TO,AAV-T,2.0999999046325684,-0.07079649845391878,-0.18285717282976421
2020-06-01,AAV.TO,AAV-T,1.659999966621399,-0.2095237895204357,0.3865030656899502
2020-07-01,AAV.TO,AAV-T,1.600000023841858,-0.0361445445698767,0.11111106906197876
2020-08-01,AAV.TO,AAV-T,2.1700000762939453,0.35625002747401546,0.12162158461362504
2020-09-01,AAV.TO,AAV-T,1.75,-0.19354841545040236,-0.25581397540895434
2020-10-01,AAV.TO,AAV-T,2.200000047683716,0.25714288439069466,0.1421053176441358
2020-11-01,AAV.TO,AAV-T,2.059999942779541,-0.06363640994079744,-0.2827869020652716
2020-12-01,AAV.TO,AAV-T,1.7100000381469727,-0.1699028710458682,-0.19999998266046692
2021-01-01,AAV.TO,AAV-T,1.909999966621399,0.1169590198905226,-0.06787334514853804
2021-02-01,AAV.TO,AAV-T,2.5999999046325684,0.36125651836094597,-0.15346531965676224
2021-03-01,AAV.TO,AAV-T,2.369999885559082,-0.08846154904224501,0.33566436131453337
2021-04-01,AAV.TO,AAV-T,3.259999990463257,0.37552748855691354,0.15044244053276223
2021-05-01,AAV.TO,AAV-T,4.03000020980835,0.23619638699314027,0.1285714253276382
2021-06-01,AAV.TO,AAV-T,5.059999942779541,0.2555830469845495,0.9638554554301233
2021-07-01,AAV.TO,AAV-T,4.690000057220459,-0.07312250785438446,1.5187500935979172
2021-08-01,AAV.TO,AAV-T,5.25,0.1194029714173237,1.3317971266716766
2021-09-01,AAV.TO,AAV-T,6.400000095367432,0.21904763721284404,1.680000032697405
2021-10-01,AAV.TO,AAV-T,7.010000228881836,0.09531251944135843,1.3863635846405988
2021-11-01,AAV.TO,AAV-T,7.090000152587891,0.011412256932096465,2.1067962490969605
2021-12-01,AAV.TO,AAV-T,7.409999847412109,0.0451339475228949,3.0994152470769327
2022-01-01,AAV.TO,AAV-T,6.880000114440918,-0.07152493169838459,2.712042029576262
2022-02-01,AAV.TO,AAV-T,7.409999847412109,0.07703484362721702,1.8500000458497285
2022-03-01,AAV.TO,AAV-T,8.710000038146973,0.17543862584408543,1.9029537749610181
2022-04-01,AAV.TO,AAV-T,10.729999542236328,0.23191727844344578,1.2730060948126334
2022-05-01,AAV.TO,AAV-T,10.979999542236328,0.023299162224185377,1.1612902195261139
2022-06-01,AAV.TO,AAV-T,8.0,-0.2714025197153499,1.1205532931967115
2022-07-01,AAV.TO,AAV-T,11.010000228881836,0.3762500286102295,1.341151259760038
2022-08-01,AAV.TO,AAV-T,11.220000267028809,0.01907357255053399,0.5238095238095237
2022-09-01,AAV.TO,AAV-T,9.930000305175781,-0.11497325589588736,0.7203125101281329
2022-10-01,AAV.TO,AAV-T,10.300000190734863,0.0372608131105725,0.6005705992421215
2022-11-01,AAV.TO,AAV-T,11.5600004196167,0.1223301170436133,0.40056418779501346
2022-12-01,AAV.TO,AAV-T,9.470000267028809,-0.18079585438779677,0.3900135496402293
2023-01-01,AAV.TO,AAV-T,8.300000190734863,-0.12354805103516964,0.6802325911815901
2023-02-01,AAV.TO,AAV-T,7.980000019073486,-0.03855423666358315,0.27800276140844193
2023-03-01,AAV.TO,AAV-T,7.809999942779541,-0.02130326765508994,-0.04707231292955716
2023-04-01,AAV.TO,AAV-T,7.619999885559082,-0.024327792395967496,-0.25629074002641494
2023-05-01,AAV.TO,AAV-T,7.309999942779541,-0.04068240779990462,-0.2887067150834456
2023-06-01,AAV.TO,AAV-T,8.649999618530273,0.18331049059368576,-0.047500014305114746
2023-07-01,AAV.TO,AAV-T,9.300000190734863,0.07514457813525688,-0.3360581479731779
2023-08-01,AAV.TO,AAV-T,9.630000114440918,0.0354838620363489,-0.22905531081409702
2023-09-01,AAV.TO,AAV-T,9.270000457763672,-0.037383141474463644,-0.06344411833628494
2023-10-01,AAV.TO,AAV-T,10.069999694824219,0.0862998055615567,-0.06504854989193387
2023-11-01,AAV.TO,AAV-T,9.300000190734863,-0.0764646998435482,-0.19809687532251474
2023-12-01,AAV.TO,AAV-T,8.529999732971191,-0.08279574644856302,0.06335791033548288
2024-01-01,AAV.TO,AAV-T,8.819999694824219,0.03399765192630477,0.12048192494215626
2024-02-01,AAV.TO,AAV-T,10.039999961853027,0.13832203052622938,0.06892226974725779
2024-03-01,AAV.TO,AAV-T,9.880000114440918,-0.01593623984263237,0.12932135204154993
2024-04-01,AAV.TO,AAV-T,10.739999771118164,0.08704449865544461,0.31758531661925193
2024-05-01,AAV.TO,AAV-T,11.59000015258789,0.07914342640448968,0.3515732136495975
2024-06-01,AAV.TO,AAV-T,10.380000114440918,-0.10440034704199685,0.24161852540555406
2024-07-01,AAV.TO,AAV-T,9.630000114440918,-0.07225433446350171,0.24623654998786382
2024-08-01,AAV.TO,AAV-T,9.720000267028809,0.009345810126515808,0.07788161901216584
2024-09-01,AAV.TO,AAV-T,9.449999809265137,-0.027777824109690652,0.03883491250270055
2024-10-01,AAV.TO,AAV-T,8.710000038146973,-0.07830685566709117,-0.034756647309066246
2024-11-01,AAV.TO,AAV-T,9.0,0.03329505862031246,0.016128990909022756
2024-12-01,AAV.TO,AAV-T,9.859999656677246,0.09555551740858292,0.021102029403356592
2025-01-01,AAV.TO,AAV-T,9.229999542236328,-0.0638945371579479,0.020408198571867153
2025-02-01,AAV.TO,AAV-T,10.09000015258789,0.09317450195053789,-0.017928317316702413
2025-03-01,AAV.TO,AAV-T,10.84000015258789,0.07433101968860134,-0.06578953083760886
2025-04-01,AAV.TO,AAV-T,9.789999961853027,-0.09686348486666685,-0.06052138104120286
2025-05-01,AAV.TO,AAV-T,11.180000305175781,0.14198164951367964,-0.06471095687022366
2025-06-01,AAV.TO,AAV-T,11.829999923706055,0.05813949917598449,-0.05684009114480326
2025-07-01,AAV.TO,AAV-T,11.050000190734863,-0.0659340437871141,0.16095536576479574
2025-08-01,AAV.TO,AAV-T,11.109999656677246,0.005429815828663198,0.21707814801554792
2025-09-01,AAV.TO,AAV-T,11.40999984741211,0.027002718272323145,0.16931221309666333
2025-10-01,AAV.TO,AAV-T,11.130000114440918,-0.024539854225738456,0.27554530516866294
2025-11-01,AAV.TO,AAV-T,11.9399995803833,0.07277623159153679,0.26777776082356763
2010-01-01,ABX.TO,ABX-T,27.990079879760742,,
2010-02-01,ABX.TO,ABX-T,29.897829055786133,0.06815804685876792,
2010-03-01,ABX.TO,ABX-T,29.38507080078125,-0.01715035075115756,
2010-04-01,ABX.TO,ABX-T,33.404109954833984,0.13677146403015916,
2010-05-01,ABX.TO,ABX-T,33.291011810302734,-0.0033857553661561512,
2010-06-01,ABX.TO,ABX-T,36.60111618041992,0.09942937117618023,
2010-07-01,ABX.TO,ABX-T,32.010826110839844,-0.12541393674862,
2010-08-01,ABX.TO,ABX-T,37.835792541503906,0.18196863806309427,
2010-09-01,ABX.TO,ABX-T,36.11032485961914,-0.045604110974866385,
2010-10-01,ABX.TO,ABX-T,37.302608489990234,0.033017804049289445,
2010-11-01,ABX.TO,ABX-T,40.18079376220703,0.07715774817702425,
2010-12-01,ABX.TO,ABX-T,40.435943603515625,0.0063500448203832605,
2011-01-01,ABX.TO,ABX-T,36.13504409790039,-0.10636327787442312,0.4355369450467783
2011-02-01,ABX.TO,ABX-T,39.03529357910156,0.08026140699713968,0.35247089439392076
2011-03-01,ABX.TO,ABX-T,38.44593048095703,-0.015098210980538429,0.2297075730353415
2011-04-01,ABX.TO,ABX-T,36.86658477783203,-0.041079658714653244,0.16857756820587522
2011-05-01,ABX.TO,ABX-T,35.394065856933594,-0.039941831600953326,0.15484415733675538
2011-06-01,ABX.TO,ABX-T,33.492733001708984,-0.0537189726354127,0.007253019173063535
2011-07-01,ABX.TO,ABX-T,34.8388557434082,0.04019148696018715,0.10569048528704106
2011-08-01,ABX.TO,ABX-T,38.12770462036133,0.09440174789826172,-0.11478706399583971
2011-09-01,ABX.TO,ABX-T,37.646705627441406,-0.012615472074945067,-0.03521068063369248
2011-10-01,ABX.TO,ABX-T,37.72333908081055,0.0020355952026060997,0.02211899284717589
2011-11-01,ABX.TO,ABX-T,41.43357849121094,0.0983539501222932,-0.06306714968754845
2011-12-01,ABX.TO,ABX-T,35.48515319824219,-0.1435653281608431,-0.06708399213587868
2012-01-01,ABX.TO,ABX-T,38.03024673461914,0.07172277155345719,0.1466314633228416
2012-02-01,ABX.TO,ABX-T,36.40015411376953,-0.04286305666709567,-0.09094693687048439
2012-03-01,ABX.TO,ABX-T,33.434871673583984,-0.08146345839409053,-0.010812165062405898
2012-04-01,ABX.TO,ABX-T,30.82024383544922,-0.07820062429611518,-0.012651854433312404
2012-05-01,ABX.TO,ABX-T,31.306150436401367,0.01576582597939291,-0.05535374746910604
2012-06-01,ABX.TO,ABX-T,29.720457077026367,-0.050651176758265026,-0.07979310515279237
2012-07-01,ABX.TO,ABX-T,25.582073211669922,-0.13924361441114497,-0.10140130126619484
2012-08-01,ABX.TO,ABX-T,29.456966400146484,0.15146908369838186,-0.2205023257247235
2012-09-01,ABX.TO,ABX-T,32.01118469238281,0.08671016076603277,-0.32046980511828216
2012-10-01,ABX.TO,ABX-T,31.473508834838867,-0.01679649980814013,-0.21913152128330748
2012-11-01,ABX.TO,ABX-T,26.875993728637695,-0.1460757086325265,-0.2274096069405842
2012-12-01,ABX.TO,ABX-T,27.291805267333984,0.01547148518096364,-0.11305134688278717
2013-01-01,ABX.TO,ABX-T,24.893390655517578,-0.08788039443792706,-0.2932995171926578
2013-02-01,ABX.TO,ABX-T,24.509340286254883,-0.015427804696326985,-0.25022830447275557
2013-03-01,ABX.TO,ABX-T,23.536483764648438,-0.03969329693268142,-0.25546624199592205
2013-04-01,ABX.TO,ABX-T,15.664698600769043,-0.3344503470693756,-0.204764880605376
2013-05-01,ABX.TO,ABX-T,17.179109573364258,0.09667667480821285,-0.24818339410771872
2013-06-01,ABX.TO,ABX-T,13.365252494812012,-0.2220055156098153,-0.4729321100220324
2013-07-01,ABX.TO,ABX-T,13.68730354309082,0.02409614396763682,-0.3284707837702706
2013-08-01,ABX.TO,ABX-T,16.191280364990234,0.1829415716555356,-0.5462787201758308
2013-09-01,ABX.TO,ABX-T,15.481512069702148,-0.04383645266391589,-0.5724212123162138
2013-10-01,ABX.TO,ABX-T,16.3693904876709,0.05735088497630403,-0.48555845965710454
2013-11-01,ABX.TO,ABX-T,14.214254379272461,-0.1316564663798352,-0.42396503638093075
2013-12-01,ABX.TO,ABX-T,15.148568153381348,0.06573076217570195,-0.4002085854223907
2014-01-01,ABX.TO,ABX-T,17.375110626220703,0.14698039116933725,-0.4289948454200675
2014-02-01,ABX.TO,ABX-T,18.26572608947754,0.05125811756920906,-0.3819267276697432
2014-03-01,ABX.TO,ABX-T,15.97154426574707,-0.12560036280474463,-0.26177967788383305
2014-04-01,ABX.TO,ABX-T,15.525188446044922,-0.027946941903383316,0.16604388983142004
2014-05-01,ABX.TO,ABX-T,14.283499717712402,-0.07997897949179755,-0.07029265995773637
2014-06-01,ABX.TO,ABX-T,15.907583236694336,0.113703472613786,0.16160831619689442
2014-07-01,ABX.TO,ABX-T,16.037845611572266,0.008188696732854384,0.043558336581388524
2014-08-01,ABX.TO,ABX-T,16.27393341064453,0.014720667899553508,-0.017521599397989918
2014-09-01,ABX.TO,ABX-T,13.445357322692871,-0.17381022869993634,0.03593534916779095
2014-10-01,ABX.TO,ABX-T,10.922820091247559,-0.18761399722622563,-0.005831437468503453
2014-11-01,ABX.TO,ABX-T,11.053439140319824,0.011958363131599148,-0.05409337950929116
2014-12-01,ABX.TO,ABX-T,10.259498596191406,-0.07182746781789817,-0.2789536291052399
2015-01-01,ABX.TO,ABX-T,13.3160400390625,0.2979230821285712,-0.36383489129334645
2015-02-01,ABX.TO,ABX-T,13.324234962463379,0.000615417449695288,-0.4383196952623928
2015-03-01,ABX.TO,ABX-T,11.39435863494873,-0.14483955986602126,-0.16626471319868696
2015-04-01,ABX.TO,ABX-T,12.899900436401367,0.13213045592885275,-0.1417666195312587
2015-05-01,ABX.TO,ABX-T,12.110108375549316,-0.06122466330231424,-0.20227123183129714
2015-06-01,ABX.TO,ABX-T,11.02998161315918,-0.08919216318253154,-0.18907226544350797
2015-07-01,ABX.TO,ABX-T,7.642498016357422,-0.30711597857609874,-0.24490429270555214
2015-08-01,ABX.TO,ABX-T,7.559872150421143,-0.010811368973787538,-0.3222301373099734
2015-09-01,ABX.TO,ABX-T,7.036357879638672,-0.06924909050919692,-0.4315883294928481
2015-10-01,ABX.TO,ABX-T,8.329261779785156,0.183746182650516,-0.30788275488682104
2015-11-01,ABX.TO,ABX-T,8.14692497253418,-0.02189111257056442,-0.3634236557224959
2015-12-01,ABX.TO,ABX-T,8.510149955749512,0.044584304438776146,-0.18814143774265968
2016-01-01,ABX.TO,ABX-T,11.576797485351562,0.36035176178419803,-0.38818710753082464
2016-02-01,ABX.TO,ABX-T,15.624102592468262,0.34960489826636976,-0.3613029206011421
2016-03-01,ABX.TO,ABX-T,14.681608200073242,-0.06032310571548327,0.016011331242748117
2016-04-01,ABX.TO,ABX-T,20.216337203979492,0.37698383777048616,0.21118009162145546
2016-05-01,ABX.TO,ABX-T,18.243810653686523,-0.09757091655083228,0.21234325447622449
2016-06-01,ABX.TO,ABX-T,22.98147964477539,0.2596863715054798,0.8328532098240895
2016-07-01,ABX.TO,ABX-T,23.756418228149414,0.033720134445311745,1.3871528150401686
2016-08-01,ABX.TO,ABX-T,18.573501586914062,-0.21816911082555446,2.0399296691141986
2016-09-01,ABX.TO,ABX-T,19.378040313720703,0.04331648090382045,2.3762379109360117
2016-10-01,ABX.TO,ABX-T,19.686687469482422,0.015927676419538628,1.229909694036912
2016-11-01,ABX.TO,ABX-T,16.80876350402832,-0.14618629822388118,1.3785711024773284
2016-12-01,ABX.TO,ABX-T,17.950746536254883,0.06793974059739005,1.3133185163420027
2017-01-01,ABX.TO,ABX-T,20.030668258666992,0.11586825752407126,0.45193552234950185
2017-02-01,ABX.TO,ABX-T,20.47338104248047,0.022101748084311756,0.14891376512774568
2017-03-01,ABX.TO,ABX-T,21.131759643554688,0.03215778574667949,0.36433747486648405
2017-04-01,ABX.TO,ABX-T,19.090526580810547,-0.09659550823855456,0.012714659233640901
2017-05-01,ABX.TO,ABX-T,18.68897819519043,-0.021033908306319127,0.15829746562758795
2017-06-01,ABX.TO,ABX-T,17.258438110351562,-0.07654458525758323,-0.16930820487223996
2017-07-01,ABX.TO,ABX-T,17.63489532470703,0.021812936486394596,-0.21330825144989585
2017-08-01,ABX.TO,ABX-T,18.814464569091797,0.06688836098347317,-0.07080320694558884
2017-09-01,ABX.TO,ABX-T,16.827287673950195,-0.10561963577778954,-0.08995465799394742
2017-10-01,ABX.TO,ABX-T,15.620553016662598,-0.07171296293672491,-0.044305213954491496
2017-11-01,ABX.TO,ABX-T,14.933381080627441,-0.04399152419905639,0.0011020542895636698
2017-12-01,ABX.TO,ABX-T,15.266993522644043,0.022340047455789103,-0.12981039617968115
2018-01-01,ABX.TO,ABX-T,14.855504989624023,-0.026952820305432,-0.2544741449568976
2018-02-01,ABX.TO,ABX-T,12.411779403686523,-0.16449966444387754,-0.2543003282669154
2018-03-01,ABX.TO,ABX-T,13.511453628540039,0.08859924021263965,-0.29700577518375093
2018-04-01,ABX.TO,ABX-T,14.546914100646973,0.07663575663833422,-0.3498461474518665
2018-05-01,ABX.TO,ABX-T,14.370123863220215,-0.012153109326389355,-0.27703625701606394
2018-06-01,ABX.TO,ABX-T,14.571245193481445,0.013995796569018726,-0.15711294338264747
2018-07-01,ABX.TO,ABX-T,12.301608085632324,-0.15576136958181586,-0.18513132067831284
2018-08-01,ABX.TO,ABX-T,11.26381778717041,-0.08436216559963428,-0.22552963758432265
2018-09-01,ABX.TO,ABX-T,12.09131908416748,0.07346543708649134,-0.2689488452333252
2018-10-01,ABX.TO,ABX-T,13.952828407287598,0.15395419723540327,-0.27891043453101916
2018-11-01,ABX.TO,ABX-T,14.325125694274902,0.026682567585569528,-0.1903160430390991
2018-12-01,ABX.TO,ABX-T,15.630414009094238,0.09111880360959068,-0.08607884148292011
2019-01-01,ABX.TO,ABX-T,14.994473457336426,-0.04068609771870424,-0.035702542304658746
2019-02-01,ABX.TO,ABX-T,14.150552749633789,-0.05628211688151863,0.2593209644421912
